ts_iso,symbol,agg_age_s,kline_age_s,agg_msgs,kline_msgs,bars_finalized,open_positions,mode,testnet
2025-12-17T13:31:57.866Z,DOGEUSDT,1.762,57.867,10732,168,2022,1,paper,1
2025-12-17T13:32:02.894Z,BTCUSDT,1.704,2.895,28121,169,2024,1,paper,1
2025-12-17T13:32:02.894Z,ETHUSDT,1.714,2.895,18239,169,2023,1,paper,1
2025-12-17T13:32:02.894Z,SOLUSDT,1.822,2.895,9754,169,2023,1,paper,1
2025-12-17T13:32:02.894Z,XRPUSDT,4.182,2.895,10741,169,2023,1,paper,1
2025-12-17T13:32:02.894Z,DOGEUSDT,2.22,2.895,10736,169,2023,1,paper,1
2025-12-17T13:32:07.914Z,BTCUSDT,3.863,7.915,28127,169,2024,1,paper,1
2025-12-17T13:32:07.914Z,ETHUSDT,3.645,7.915,18242,169,2023,1,paper,1
2025-12-17T13:32:07.914Z,SOLUSDT,3.218,7.915,9756,169,2023,1,paper,1
2025-12-17T13:32:07.914Z,XRPUSDT,4.824,7.915,10744,169,2024,1,paper,1
2025-12-17T13:32:07.914Z,DOGEUSDT,3.364,7.915,10743,169,2023,1,paper,1
2025-12-17T13:32:12.939Z,BTCUSDT,1.679,12.94,28139,169,2026,1,paper,1
2025-12-17T13:32:12.939Z,ETHUSDT,1.713,12.94,18253,169,2025,1,paper,1
2025-12-17T13:32:12.939Z,SOLUSDT,2.2,12.94,9761,169,2025,1,paper,1
2025-12-17T13:32:12.939Z,XRPUSDT,1.898,12.94,10752,169,2026,1,paper,1
2025-12-17T13:32:12.939Z,DOGEUSDT,2.601,12.94,10748,169,2025,1,paper,1
2025-12-17T13:32:17.959Z,BTCUSDT,2.36,17.96,28146,169,2027,1,paper,1
2025-12-17T13:32:17.959Z,ETHUSDT,2.156,17.96,18261,169,2026,1,paper,1
2025-12-17T13:32:17.959Z,SOLUSDT,1.586,17.96,9768,169,2026,1,paper,1
2025-12-17T13:32:17.959Z,XRPUSDT,1.784,17.96,10756,169,2027,1,paper,1
2025-12-17T13:32:17.959Z,DOGEUSDT,2.64,17.96,10754,169,2026,1,paper,1
2025-12-17T13:32:22.985Z,BTCUSDT,2.478,22.986,28152,169,2028,1,paper,1
2025-12-17T13:32:22.985Z,ETHUSDT,2.864,22.986,18265,169,2027,1,paper,1
2025-12-17T13:32:22.985Z,SOLUSDT,2.51,22.986,9770,169,2027,1,paper,1
2025-12-17T13:32:22.985Z,XRPUSDT,2.226,22.986,10759,169,2028,1,paper,1
2025-12-17T13:32:22.985Z,DOGEUSDT,2.033,22.986,10762,169,2027,1,paper,1
2025-12-17T13:32:28.001Z,BTCUSDT,1.779,28.002,28158,169,2029,1,paper,1
2025-12-17T13:32:28.001Z,ETHUSDT,2.262,28.002,18271,169,2028,1,paper,1
2025-12-17T13:32:28.001Z,SOLUSDT,2.268,28.002,9774,169,2028,1,paper,1
2025-12-17T13:32:28.001Z,XRPUSDT,2.69,28.002,10764,169,2029,1,paper,1
2025-12-17T13:32:28.001Z,DOGEUSDT,3.324,28.002,10765,169,2027,1,paper,1
2025-12-17T13:32:33.015Z,BTCUSDT,3.021,33.016,28167,169,2029,1,paper,1
2025-12-17T13:32:33.015Z,ETHUSDT,2.83,33.016,18278,169,2029,1,paper,1
2025-12-17T13:32:33.015Z,SOLUSDT,3.521,33.016,9777,169,2028,1,paper,1
2025-12-17T13:32:33.015Z,XRPUSDT,2.413,33.016,10768,169,2030,1,paper,1
2025-12-17T13:32:33.015Z,DOGEUSDT,2.935,33.016,10769,169,2029,1,paper,1
2025-12-17T13:32:38.027Z,BTCUSDT,3.924,38.028,28172,169,2030,1,paper,1
2025-12-17T13:32:38.027Z,ETHUSDT,2.618,38.028,18284,169,2030,1,paper,1
2025-12-17T13:32:38.027Z,SOLUSDT,3.177,38.028,9781,169,2029,1,paper,1
2025-12-17T13:32:38.027Z,XRPUSDT,2.948,38.028,10772,169,2031,1,paper,1
2025-12-17T13:32:38.027Z,DOGEUSDT,3.682,38.028,10773,169,2029,1,paper,1
2025-12-17T13:32:43.052Z,BTCUSDT,4.143,43.053,28177,169,2031,1,paper,1
2025-12-17T13:32:43.052Z,ETHUSDT,2.656,43.053,18291,169,2031,1,paper,1
2025-12-17T13:32:43.052Z,SOLUSDT,3.162,43.053,9787,169,2030,1,paper,1
2025-12-17T13:32:43.052Z,XRPUSDT,4.616,43.053,10776,169,2031,1,paper,1
2025-12-17T13:32:43.052Z,DOGEUSDT,2.596,43.053,10783,169,2031,1,paper,1
2025-12-17T13:32:48.077Z,BTCUSDT,2.069,48.078,28190,169,2033,1,paper,1
2025-12-17T13:32:48.077Z,ETHUSDT,3.603,48.078,18296,169,2031,1,paper,1
2025-12-17T13:32:48.077Z,SOLUSDT,2.68,48.078,9792,169,2032,1,paper,1
2025-12-17T13:32:48.077Z,XRPUSDT,2.732,48.078,10781,169,2033,1,paper,1
2025-12-17T13:32:48.077Z,DOGEUSDT,2.723,48.078,10788,169,2032,1,paper,1
2025-12-17T13:32:53.097Z,BTCUSDT,3.244,53.098,28197,169,2033,1,paper,1
2025-12-17T13:32:53.097Z,ETHUSDT,4.293,53.098,18299,169,2032,1,paper,1
2025-12-17T13:32:53.097Z,SOLUSDT,4.824,53.098,9794,169,2032,1,paper,1
2025-12-17T13:32:53.097Z,XRPUSDT,4.894,53.098,10784,169,2033,1,paper,1
2025-12-17T13:32:53.097Z,DOGEUSDT,3.173,53.098,10791,169,2032,1,paper,1
2025-12-17T13:32:58.112Z,BTCUSDT,2.333,58.113,28201,169,2035,1,paper,1
2025-12-17T13:32:58.112Z,ETHUSDT,2.313,58.113,18313,169,2034,1,paper,1
2025-12-17T13:32:58.112Z,SOLUSDT,3.317,58.113,9797,169,2033,1,paper,1
2025-12-17T13:32:58.112Z,XRPUSDT,2.411,58.113,10789,169,2035,1,paper,1
2025-12-17T13:32:58.112Z,DOGEUSDT,2.595,58.113,10794,169,2034,1,paper,1
2025-12-17T13:33:03.128Z,BTCUSDT,1.585,3.129,28210,170,2036,1,paper,1
2025-12-17T13:33:03.128Z,ETHUSDT,1.904,3.129,18318,170,2035,1,paper,1
2025-12-17T13:33:03.128Z,SOLUSDT,1.871,3.129,9802,170,2035,1,paper,1
2025-12-17T13:33:03.128Z,XRPUSDT,1.581,3.129,10794,170,2036,1,paper,1
2025-12-17T13:33:03.128Z,DOGEUSDT,2.506,3.129,10798,170,2035,1,paper,1
2025-12-17T13:33:08.145Z,BTCUSDT,3.524,8.146,28215,170,2036,1,paper,1
2025-12-17T13:33:08.145Z,ETHUSDT,3.145,8.146,18346,170,2036,1,paper,1
2025-12-17T13:33:08.145Z,SOLUSDT,2.803,8.146,9807,170,2036,1,paper,1
2025-12-17T13:33:08.145Z,XRPUSDT,3.689,8.146,10797,170,2036,1,paper,1
2025-12-17T13:33:08.145Z,DOGEUSDT,5.219,8.146,10801,170,2035,1,paper,1
2025-12-17T13:33:13.163Z,BTCUSDT,4.263,13.164,28220,170,2037,1,paper,1
2025-12-17T13:33:13.163Z,ETHUSDT,1.959,13.164,18351,170,2037,1,paper,1
2025-12-17T13:33:13.163Z,SOLUSDT,3.008,13.164,9810,170,2037,1,paper,1
2025-12-17T13:33:13.163Z,XRPUSDT,2.421,13.164,10802,170,2038,1,paper,1
2025-12-17T13:33:13.163Z,DOGEUSDT,3.25,13.164,10806,170,2036,1,paper,1
2025-12-17T13:33:18.179Z,BTCUSDT,2.549,18.18,28229,170,2039,1,paper,1
2025-12-17T13:33:18.179Z,ETHUSDT,1.714,18.18,18367,170,2038,1,paper,1
2025-12-17T13:33:18.179Z,SOLUSDT,3.577,18.18,9814,170,2037,1,paper,1
2025-12-17T13:33:18.179Z,XRPUSDT,1.511,18.18,10806,170,2039,1,paper,1
2025-12-17T13:33:18.179Z,DOGEUSDT,1.821,18.18,10813,170,2038,1,paper,1
2025-12-17T13:33:23.168Z,BTCUSDT,1.509,23.169,28239,170,2040,1,paper,1
2025-12-17T13:33:23.168Z,ETHUSDT,3.941,23.169,18371,170,2038,1,paper,1
2025-12-17T13:33:23.168Z,SOLUSDT,3.432,23.169,9817,170,2038,1,paper,1
2025-12-17T13:33:23.168Z,XRPUSDT,2.035,23.169,10810,170,2040,1,paper,1
2025-12-17T13:33:23.168Z,DOGEUSDT,2.36,23.169,10817,170,2039,1,paper,1
2025-12-17T13:33:28.182Z,BTCUSDT,2.008,28.183,28246,170,2041,1,paper,1
2025-12-17T13:33:28.182Z,ETHUSDT,3.444,28.183,18380,170,2039,1,paper,1
2025-12-17T13:33:28.182Z,SOLUSDT,4.027,28.183,9822,170,2039,1,paper,1
2025-12-17T13:33:28.182Z,XRPUSDT,2.735,28.183,10813,170,2041,1,paper,1
2025-12-17T13:33:28.182Z,DOGEUSDT,2.013,28.183,10820,170,2040,1,paper,1
2025-12-17T13:33:33.200Z,BTCUSDT,2.823,33.201,28252,170,2042,1,paper,1
2025-12-17T13:33:33.200Z,ETHUSDT,2.268,33.201,18385,170,2041,1,paper,1
2025-12-17T13:33:33.200Z,SOLUSDT,2.783,33.201,9827,170,2041,1,paper,1
2025-12-17T13:33:33.200Z,XRPUSDT,3.641,33.201,10817,170,2041,1,paper,1
2025-12-17T13:33:33.200Z,DOGEUSDT,2.562,33.201,10825,170,2041,1,paper,1
2025-12-17T13:33:38.212Z,BTCUSDT,3.918,38.213,28259,170,2042,1,paper,1
2025-12-17T13:33:38.212Z,ETHUSDT,3.562,38.213,18402,170,2041,1,paper,1
2025-12-17T13:33:38.212Z,SOLUSDT,3.932,38.213,9831,170,2041,1,paper,1
2025-12-17T13:33:38.212Z,XRPUSDT,3.728,38.213,10820,170,2042,1,paper,1
2025-12-17T13:33:38.212Z,DOGEUSDT,5.123,38.213,10828,170,2041,1,paper,1
2025-12-17T13:33:43.232Z,BTCUSDT,3.197,43.233,28265,170,2044,1,paper,1
2025-12-17T13:33:43.232Z,ETHUSDT,2.341,43.233,18408,170,2043,1,paper,1
2025-12-17T13:33:43.232Z,SOLUSDT,2.525,43.233,9836,170,2043,1,paper,1
2025-12-17T13:33:43.232Z,XRPUSDT,2.065,43.233,10828,170,2044,1,paper,1
2025-12-17T13:33:43.232Z,DOGEUSDT,3.089,43.233,10831,170,2043,1,paper,1
2025-12-17T13:33:48.244Z,BTCUSDT,2.405,48.245,28281,170,2045,1,paper,1
2025-12-17T13:33:48.244Z,ETHUSDT,2.764,48.245,18429,170,2044,1,paper,1
2025-12-17T13:33:48.244Z,SOLUSDT,3.163,48.245,9839,170,2044,1,paper,1
2025-12-17T13:33:48.244Z,XRPUSDT,2.174,48.245,10832,170,2045,1,paper,1
2025-12-17T13:33:48.244Z,DOGEUSDT,2.261,48.245,10835,170,2044,1,paper,1
2025-12-17T13:33:53.252Z,BTCUSDT,2.931,53.253,28297,170,2046,1,paper,1
2025-12-17T13:33:53.252Z,ETHUSDT,2.971,53.253,18441,170,2045,1,paper,1
2025-12-17T13:33:53.252Z,SOLUSDT,3.46,53.253,9844,170,2044,1,paper,1
2025-12-17T13:33:53.252Z,XRPUSDT,3.357,53.253,10835,170,2045,1,paper,1
2025-12-17T13:33:53.252Z,DOGEUSDT,2.984,53.253,10840,170,2045,1,paper,1
2025-12-17T13:33:58.276Z,BTCUSDT,2.602,58.277,28308,170,2047,1,paper,1
2025-12-17T13:33:58.276Z,ETHUSDT,3.91,58.277,18445,170,2045,1,paper,1
2025-12-17T13:33:58.276Z,SOLUSDT,4.427,58.277,9847,170,2045,1,paper,1
2025-12-17T13:33:58.276Z,XRPUSDT,2.236,58.277,10843,170,2047,1,paper,1
2025-12-17T13:33:58.276Z,DOGEUSDT,2.68,58.277,10849,170,2046,1,paper,1
2025-12-17T13:34:03.283Z,BTCUSDT,1.953,3.284,28315,171,2048,1,paper,1
2025-12-17T13:34:03.283Z,ETHUSDT,1.946,3.284,18454,171,2047,1,paper,1
2025-12-17T13:34:03.283Z,SOLUSDT,2.377,3.284,9852,171,2047,1,paper,1
2025-12-17T13:34:03.283Z,XRPUSDT,3.369,63.284,10846,170,2047,1,paper,1
2025-12-17T13:34:03.283Z,DOGEUSDT,3.615,3.284,10854,171,2046,1,paper,1
2025-12-17T13:34:08.294Z,BTCUSDT,4.194,8.295,28318,171,2048,1,paper,1
2025-12-17T13:34:08.294Z,ETHUSDT,3.114,8.295,18481,171,2048,1,paper,1
2025-12-17T13:34:08.294Z,SOLUSDT,3.545,8.295,9858,171,2047,1,paper,1
2025-12-17T13:34:08.294Z,XRPUSDT,5.629,8.295,10848,171,2048,1,paper,1
2025-12-17T13:34:08.294Z,DOGEUSDT,3.386,8.295,10869,171,2047,1,paper,1
2025-12-17T13:34:13.303Z,BTCUSDT,1.261,13.304,28337,171,2050,1,paper,1
2025-12-17T13:34:13.303Z,ETHUSDT,2.26,13.304,18487,171,2049,1,paper,1
2025-12-17T13:34:13.303Z,SOLUSDT,3.09,13.304,9863,171,2049,1,paper,1
2025-12-17T13:34:13.303Z,XRPUSDT,2.227,13.304,10855,171,2050,1,paper,1
2025-12-17T13:34:13.303Z,DOGEUSDT,2.35,13.304,10877,171,2049,1,paper,1
2025-12-17T13:34:18.315Z,BTCUSDT,1.755,18.316,28348,171,2051,1,paper,1
2025-12-17T13:34:18.315Z,ETHUSDT,2.055,18.316,18509,171,2050,1,paper,1
2025-12-17T13:34:18.315Z,SOLUSDT,4.959,18.316,9866,171,2049,1,paper,1
2025-12-17T13:34:18.315Z,XRPUSDT,2.889,18.316,10856,171,2051,1,paper,1
2025-12-17T13:34:18.315Z,DOGEUSDT,1.538,18.316,10895,171,2050,1,paper,1
2025-12-17T13:34:23.325Z,BTCUSDT,1.671,23.326,28352,171,2052,1,paper,1
2025-12-17T13:34:23.325Z,ETHUSDT,3.047,23.326,18512,171,2051,1,paper,1
2025-12-17T13:34:23.325Z,SOLUSDT,3.484,23.326,9869,171,2050,1,paper,1
2025-12-17T13:34:23.325Z,XRPUSDT,3.172,23.326,10858,171,2052,1,paper,1
2025-12-17T13:34:23.325Z,DOGEUSDT,2.06,23.326,10899,171,2051,1,paper,1
2025-12-17T13:34:28.342Z,BTCUSDT,2.58,28.343,28370,171,2053,1,paper,1
2025-12-17T13:34:28.342Z,ETHUSDT,3.164,28.343,18517,171,2052,1,paper,1
2025-12-17T13:34:28.342Z,SOLUSDT,3.977,28.343,9873,171,2051,1,paper,1
2025-12-17T13:34:28.342Z,XRPUSDT,2.571,28.343,10863,171,2053,1,paper,1
2025-12-17T13:34:28.342Z,DOGEUSDT,2.222,28.343,10901,171,2052,1,paper,1
2025-12-17T13:34:33.353Z,BTCUSDT,2.671,33.354,28374,171,2054,1,paper,1
2025-12-17T13:34:33.353Z,ETHUSDT,2.812,33.354,18522,171,2053,1,paper,1
2025-12-17T13:34:33.353Z,SOLUSDT,2.94,33.354,9878,171,2053,1,paper,1
2025-12-17T13:34:33.353Z,XRPUSDT,4.525,33.354,10866,171,2053,1,paper,1
2025-12-17T13:34:33.353Z,DOGEUSDT,2.34,33.354,10907,171,2053,1,paper,1
2025-12-17T13:34:38.362Z,BTCUSDT,3.428,38.363,28381,171,2054,1,paper,1
2025-12-17T13:34:38.362Z,ETHUSDT,2.132,38.363,18529,171,2054,1,paper,1
2025-12-17T13:34:38.362Z,SOLUSDT,2.491,38.363,9884,171,2054,1,paper,1
2025-12-17T13:34:38.362Z,XRPUSDT,4.217,38.363,10870,171,2054,1,paper,1
2025-12-17T13:34:38.362Z,DOGEUSDT,2.346,38.363,10910,171,2054,1,paper,1
2025-12-17T13:34:43.373Z,BTCUSDT,2.633,43.374,28421,171,2056,1,paper,1
2025-12-17T13:34:43.373Z,ETHUSDT,3.23,43.374,18532,171,2055,1,paper,1
2025-12-17T13:34:43.373Z,SOLUSDT,3.773,43.374,9886,171,2054,1,paper,1
2025-12-17T13:34:43.373Z,XRPUSDT,2.589,43.374,10876,171,2056,1,paper,1
2025-12-17T13:34:43.373Z,DOGEUSDT,3.302,43.374,10913,171,2055,1,paper,1
2025-12-17T13:34:48.384Z,BTCUSDT,2.203,48.385,28430,171,2057,1,paper,1
2025-12-17T13:34:48.384Z,ETHUSDT,2.201,48.385,18540,171,2056,1,paper,1
2025-12-17T13:34:48.384Z,SOLUSDT,4.181,48.385,9891,171,2055,1,paper,1
2025-12-17T13:34:48.384Z,XRPUSDT,3.758,48.385,10880,171,2056,1,paper,1
2025-12-17T13:34:48.384Z,DOGEUSDT,2.351,48.385,10916,171,2056,1,paper,1
2025-12-17T13:34:53.393Z,BTCUSDT,2.958,53.394,28442,171,2058,1,paper,1
2025-12-17T13:34:53.393Z,ETHUSDT,3.067,53.394,18559,171,2057,1,paper,1
2025-12-17T13:34:53.393Z,SOLUSDT,5.855,53.394,9893,171,2056,1,paper,1
2025-12-17T13:34:53.393Z,XRPUSDT,3.768,53.394,10883,171,2057,1,paper,1
2025-12-17T13:34:53.393Z,DOGEUSDT,4.309,53.394,10919,171,2056,1,paper,1
2025-12-17T13:34:58.405Z,BTCUSDT,2.198,58.406,28453,171,2059,1,paper,1
2025-12-17T13:34:58.405Z,ETHUSDT,1.562,58.406,18570,171,2058,1,paper,1
2025-12-17T13:34:58.405Z,SOLUSDT,2.569,58.406,9898,171,2058,1,paper,1
2025-12-17T13:34:58.405Z,XRPUSDT,3.198,58.406,10887,171,2059,1,paper,1
2025-12-17T13:34:58.405Z,DOGEUSDT,1.825,58.406,10924,171,2058,1,paper,1
2025-12-17T13:35:03.435Z,BTCUSDT,2.541,3.436,28472,172,2060,1,paper,1
2025-12-17T13:35:03.435Z,ETHUSDT,2.359,3.436,18584,172,2059,1,paper,1
2025-12-17T13:35:03.435Z,SOLUSDT,2.844,3.436,9900,172,2059,1,paper,1
2025-12-17T13:35:03.435Z,XRPUSDT,3.494,63.436,10891,171,2059,1,paper,1
2025-12-17T13:35:03.435Z,DOGEUSDT,4.033,3.436,10930,172,2058,1,paper,1
2025-12-17T13:35:08.437Z,BTCUSDT,3.243,8.438,28477,172,2061,1,paper,1
2025-12-17T13:35:08.437Z,ETHUSDT,1.93,8.438,18591,172,2060,1,paper,1
2025-12-17T13:35:08.437Z,SOLUSDT,1.993,8.438,9908,172,2060,1,paper,1
2025-12-17T13:35:08.437Z,XRPUSDT,2.158,8.438,10900,172,2061,1,paper,1
2025-12-17T13:35:08.437Z,DOGEUSDT,1.959,8.438,10939,172,2060,1,paper,1
2025-12-17T13:35:13.426Z,BTCUSDT,2.079,13.427,28498,172,2062,1,paper,1
2025-12-17T13:35:13.426Z,ETHUSDT,2.146,13.427,18628,172,2061,1,paper,1
2025-12-17T13:35:13.426Z,SOLUSDT,2.56,13.427,9911,172,2061,1,paper,1
2025-12-17T13:35:13.426Z,XRPUSDT,4.108,13.427,10916,172,2061,1,paper,1
2025-12-17T13:35:13.426Z,DOGEUSDT,2.295,13.427,10957,172,2061,1,paper,1
2025-12-17T13:35:18.432Z,BTCUSDT,2.335,18.433,28504,172,2063,1,paper,1
2025-12-17T13:35:18.432Z,ETHUSDT,1.522,18.433,18639,172,2062,1,paper,1
2025-12-17T13:35:18.432Z,SOLUSDT,3.433,18.433,9917,172,2061,1,paper,1
2025-12-17T13:35:18.432Z,XRPUSDT,3.21,18.433,10921,172,2063,1,paper,1
2025-12-17T13:35:18.432Z,DOGEUSDT,1.64,18.433,10962,172,2062,1,paper,1
2025-12-17T13:35:23.438Z,BTCUSDT,2.09,23.439,28530,172,2064,1,paper,1
2025-12-17T13:35:23.438Z,ETHUSDT,1.859,23.439,18672,172,2063,1,paper,1
2025-12-17T13:35:23.438Z,SOLUSDT,1.616,23.439,9922,172,2063,1,paper,1
2025-12-17T13:35:23.438Z,XRPUSDT,1.551,23.439,10936,172,2064,1,paper,1
2025-12-17T13:35:23.438Z,DOGEUSDT,1.856,23.439,10966,172,2063,1,paper,1
2025-12-17T13:35:28.432Z,BTCUSDT,1.809,28.433,28576,172,2065,1,paper,1
2025-12-17T13:35:28.432Z,ETHUSDT,2.743,28.433,18675,172,2064,1,paper,1
2025-12-17T13:35:28.432Z,SOLUSDT,3.373,28.433,9926,172,2064,1,paper,1
2025-12-17T13:35:28.432Z,XRPUSDT,3.0,28.433,10952,172,2065,1,paper,1
2025-12-17T13:35:28.432Z,DOGEUSDT,1.699,28.433,10985,172,2064,1,paper,1
2025-12-17T13:35:33.455Z,BTCUSDT,1.978,33.456,28583,172,2066,1,paper,1
2025-12-17T13:35:33.455Z,ETHUSDT,2.252,33.456,18679,172,2065,1,paper,1
2025-12-17T13:35:33.455Z,SOLUSDT,2.965,33.456,9930,172,2065,1,paper,1
2025-12-17T13:35:33.455Z,XRPUSDT,5.823,33.456,10954,172,2065,1,paper,1
2025-12-17T13:35:33.455Z,DOGEUSDT,2.029,33.456,10987,172,2065,1,paper,1
2025-12-17T13:35:38.483Z,BTCUSDT,2.438,38.484,28593,172,2067,1,paper,1
2025-12-17T13:35:38.483Z,ETHUSDT,2.111,38.484,18683,172,2066,1,paper,1
2025-12-17T13:35:38.483Z,SOLUSDT,2.611,38.484,9934,172,2066,1,paper,1
2025-12-17T13:35:38.483Z,XRPUSDT,4.758,38.484,10957,172,2066,1,paper,1
2025-12-17T13:35:38.483Z,DOGEUSDT,2.467,38.484,10990,172,2066,1,paper,1
2025-12-17T13:35:43.489Z,BTCUSDT,3.438,43.49,28609,172,2068,1,paper,1
2025-12-17T13:35:43.489Z,ETHUSDT,3.384,43.49,18685,172,2067,1,paper,1
2025-12-17T13:35:43.489Z,SOLUSDT,3.768,43.49,9936,172,2066,1,paper,1
2025-12-17T13:35:43.489Z,XRPUSDT,4.356,43.49,10961,172,2067,1,paper,1
2025-12-17T13:35:43.489Z,DOGEUSDT,2.73,43.49,10994,172,2067,1,paper,1
2025-12-17T13:35:48.489Z,BTCUSDT,2.907,48.49,28614,172,2069,1,paper,1
2025-12-17T13:35:48.489Z,ETHUSDT,4.23,48.49,18690,172,2067,1,paper,1
2025-12-17T13:35:48.489Z,SOLUSDT,4.608,48.49,9942,172,2067,1,paper,1
2025-12-17T13:35:48.489Z,XRPUSDT,2.53,48.49,10967,172,2069,1,paper,1
2025-12-17T13:35:48.489Z,DOGEUSDT,2.951,48.49,11000,172,2068,1,paper,1
2025-12-17T13:35:53.518Z,BTCUSDT,2.828,53.519,28642,172,2070,1,paper,1
2025-12-17T13:35:53.518Z,ETHUSDT,4.078,53.519,18695,172,2068,1,paper,1
2025-12-17T13:35:53.518Z,SOLUSDT,4.513,53.519,9946,172,2068,1,paper,1
2025-12-17T13:35:53.518Z,XRPUSDT,2.802,53.519,10970,172,2070,1,paper,1
2025-12-17T13:35:53.518Z,DOGEUSDT,2.851,53.519,11003,172,2069,1,paper,1
2025-12-17T13:35:58.527Z,BTCUSDT,1.966,58.528,28650,172,2071,1,paper,1
2025-12-17T13:35:58.527Z,ETHUSDT,2.451,58.528,18705,172,2070,1,paper,1
2025-12-17T13:35:58.527Z,SOLUSDT,3.023,58.528,9951,172,2070,1,paper,1
2025-12-17T13:35:58.527Z,XRPUSDT,2.182,58.528,10976,172,2071,1,paper,1
2025-12-17T13:35:58.527Z,DOGEUSDT,2.237,58.528,11006,172,2070,1,paper,1
2025-12-17T13:36:03.530Z,BTCUSDT,2.824,3.531,28666,173,2072,1,paper,1
2025-12-17T13:36:03.530Z,ETHUSDT,1.704,3.531,18719,173,2071,1,paper,1
2025-12-17T13:36:03.530Z,SOLUSDT,2.062,3.531,9956,173,2071,1,paper,1
2025-12-17T13:36:03.530Z,XRPUSDT,1.608,3.531,10984,173,2072,1,paper,1
2025-12-17T13:36:03.530Z,DOGEUSDT,1.868,3.531,11011,173,2071,1,paper,1
2025-12-17T13:36:08.533Z,BTCUSDT,2.641,8.534,28674,173,2073,1,paper,1
2025-12-17T13:36:08.533Z,ETHUSDT,3.034,8.534,18724,173,2072,1,paper,1
2025-12-17T13:36:08.533Z,SOLUSDT,3.381,8.534,9962,173,2072,1,paper,1
2025-12-17T13:36:08.533Z,XRPUSDT,2.593,8.534,10988,173,2073,1,paper,1
2025-12-17T13:36:08.533Z,DOGEUSDT,3.531,8.534,11014,173,2072,1,paper,1
2025-12-17T13:36:13.541Z,BTCUSDT,2.19,13.542,28695,173,2074,1,paper,1
2025-12-17T13:36:13.541Z,ETHUSDT,3.244,13.542,18728,173,2073,1,paper,1
2025-12-17T13:36:13.541Z,SOLUSDT,3.779,13.542,9966,173,2072,1,paper,1
2025-12-17T13:36:13.541Z,XRPUSDT,3.22,13.542,10992,173,2074,1,paper,1
2025-12-17T13:36:13.541Z,DOGEUSDT,4.382,13.542,11016,173,2072,1,paper,1
2025-12-17T13:36:18.563Z,BTCUSDT,1.739,18.564,28720,173,2075,0,paper,1
2025-12-17T13:36:18.563Z,ETHUSDT,1.814,18.564,18736,173,2074,0,paper,1
2025-12-17T13:36:18.563Z,SOLUSDT,2.841,18.564,9970,173,2074,0,paper,1
2025-12-17T13:36:18.563Z,XRPUSDT,1.726,18.564,11011,173,2075,0,paper,1
2025-12-17T13:36:18.563Z,DOGEUSDT,3.765,18.564,11021,173,2073,0,paper,1
2025-12-17T13:36:23.586Z,BTCUSDT,3.189,23.587,28732,173,2076,0,paper,1
2025-12-17T13:36:23.586Z,ETHUSDT,3.248,23.587,18745,173,2075,0,paper,1
2025-12-17T13:36:23.586Z,SOLUSDT,3.651,23.587,9975,173,2074,0,paper,1
2025-12-17T13:36:23.586Z,XRPUSDT,1.82,23.587,11017,173,2076,0,paper,1
2025-12-17T13:36:23.586Z,DOGEUSDT,2.043,23.587,11029,173,2075,0,paper,1
2025-12-17T13:36:28.600Z,BTCUSDT,1.689,28.601,28775,173,2077,0,paper,1
2025-12-17T13:36:28.600Z,ETHUSDT,3.2,28.601,18755,173,2076,0,paper,1
2025-12-17T13:36:28.600Z,SOLUSDT,3.024,28.601,9977,173,2076,0,paper,1
2025-12-17T13:36:28.600Z,XRPUSDT,2.169,28.601,11023,173,2077,0,paper,1
2025-12-17T13:36:28.600Z,DOGEUSDT,2.079,28.601,11038,173,2076,0,paper,1
2025-12-17T13:36:33.621Z,BTCUSDT,2.102,33.622,28784,173,2078,0,paper,1
2025-12-17T13:36:33.621Z,ETHUSDT,2.352,33.622,18764,173,2077,0,paper,1
2025-12-17T13:36:33.621Z,SOLUSDT,3.018,33.622,9980,173,2077,0,paper,1
2025-12-17T13:36:33.621Z,XRPUSDT,2.464,33.622,11027,173,2078,0,paper,1
2025-12-17T13:36:33.621Z,DOGEUSDT,3.102,33.622,11040,173,2077,0,paper,1
2025-12-17T13:36:38.638Z,BTCUSDT,2.01,38.639,28788,173,2079,0,paper,1
2025-12-17T13:36:38.638Z,ETHUSDT,4.264,38.639,18770,173,2077,0,paper,1
2025-12-17T13:36:38.638Z,SOLUSDT,2.008,38.639,9983,173,2078,0,paper,1
2025-12-17T13:36:38.638Z,XRPUSDT,3.62,38.639,11028,173,2079,0,paper,1
2025-12-17T13:36:38.638Z,DOGEUSDT,2.466,38.639,11044,173,2078,0,paper,1
2025-12-17T13:36:43.643Z,BTCUSDT,3.066,43.644,28801,173,2080,0,paper,1
2025-12-17T13:36:43.643Z,ETHUSDT,3.507,43.644,18776,173,2079,0,paper,1
2025-12-17T13:36:43.643Z,SOLUSDT,3.876,43.644,9988,173,2078,0,paper,1
2025-12-17T13:36:43.643Z,XRPUSDT,4.503,43.644,11031,173,2079,0,paper,1
2025-12-17T13:36:43.643Z,DOGEUSDT,3.072,43.644,11046,173,2079,0,paper,1
2025-12-17T13:36:48.657Z,BTCUSDT,3.134,48.658,28810,173,2081,0,paper,1
2025-12-17T13:36:48.657Z,ETHUSDT,5.996,48.658,18782,173,2079,0,paper,1
2025-12-17T13:36:48.657Z,SOLUSDT,2.998,48.658,9994,173,2080,0,paper,1
