ts_iso,symbol,bar_start_ms,bar_open,bar_high,bar_low,bar_close,delta_tick,delta_z,trades,donchian_high,donchian_low,touch_low,touch_high,signal,reason
2025-12-17T11:08:05.000Z,BTCUSDT,1765969685000,86635.9,86635.9,86634.9,86635.9,3,0.0,5,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:05.000Z,ETHUSDT,1765969685000,2921.1,2921.29,2921.1,2921.29,1,0.0,3,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:05.000Z,XRPUSDT,1765969685000,1.9091,1.9092,1.909,1.9092,10,0.0,12,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:05.000Z,SOLUSDT,1765969685000,126.63,126.64,126.63,126.64,6,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:10.000Z,XRPUSDT,1765969690000,1.9092,1.9092,1.9092,1.9092,3,0.0,3,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:10.000Z,DOGEUSDT,1765969690000,0.12993,0.12994,0.12992,0.12994,12,0.0,14,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:10.000Z,ETHUSDT,1765969690000,2921.29,2921.53,2921.1,2921.33,18,0.0,24,2925.57,2914.09,0,0,,no_signal
2025-12-17T11:08:10.000Z,BTCUSDT,1765969690000,86635.9,86635.9,86622.0,86635.9,-3,0.0,15,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:10.000Z,SOLUSDT,1765969690000,126.64,126.64,126.64,126.64,2,0.0,2,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:15.000Z,XRPUSDT,1765969695000,1.9092,1.9092,1.9092,1.9092,5,0.0,5,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:15.000Z,BTCUSDT,1765969695000,86635.9,86635.9,86622.0,86633.0,-4,0.0,6,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:15.000Z,SOLUSDT,1765969695000,126.64,126.64,126.64,126.64,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:15.000Z,ETHUSDT,1765969695000,2921.33,2921.53,2921.29,2921.29,-5,0.0,7,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:15.000Z,DOGEUSDT,1765969695000,0.12994,0.12994,0.12993,0.12993,5,0.0,7,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:20.000Z,BTCUSDT,1765969700000,86633.0,86633.0,86621.9,86621.9,-11,0.0,11,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:20.000Z,DOGEUSDT,1765969700000,0.12993,0.12994,0.12993,0.12994,8,0.0,8,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:20.000Z,XRPUSDT,1765969700000,1.9092,1.9092,1.9092,1.9092,3,0.0,3,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:20.000Z,SOLUSDT,1765969700000,126.64,126.64,126.64,126.64,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:20.000Z,ETHUSDT,1765969700000,2921.29,2921.53,2921.28,2921.28,-5,0.0,7,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:25.000Z,XRPUSDT,1765969705000,1.9092,1.9092,1.9092,1.9092,3,0.0,3,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:25.000Z,ETHUSDT,1765969705000,2921.28,2921.29,2921.28,2921.29,-1,0.0,1,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:25.000Z,DOGEUSDT,1765969705000,0.12994,0.12994,0.12994,0.12994,4,0.0,4,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:25.000Z,BTCUSDT,1765969705000,86621.9,86633.0,86621.9,86633.0,-6,0.0,6,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:25.000Z,SOLUSDT,1765969705000,126.64,126.64,126.64,126.64,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:30.000Z,DOGEUSDT,1765969710000,0.12994,0.12995,0.12994,0.12995,4,0.0,4,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:30.000Z,ETHUSDT,1765969710000,2921.29,2921.53,2921.29,2921.43,-2,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:30.000Z,BTCUSDT,1765969710000,86633.0,86635.9,86633.0,86635.9,-1,0.0,3,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:30.000Z,XRPUSDT,1765969710000,1.9092,1.9092,1.9092,1.9092,4,0.0,4,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:30.000Z,SOLUSDT,1765969710000,126.64,126.64,126.64,126.64,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:35.000Z,BTCUSDT,1765969715000,86635.9,86636.0,86621.9,86636.0,4,0.0,8,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:35.000Z,XRPUSDT,1765969715000,1.9092,1.9092,1.9092,1.9092,4,0.0,4,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:35.000Z,SOLUSDT,1765969715000,126.64,126.65,126.59,126.59,4,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:35.000Z,ETHUSDT,1765969715000,2921.43,2921.53,2921.28,2921.43,-4,0.0,6,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:35.000Z,DOGEUSDT,1765969715000,0.12995,0.12995,0.12994,0.12994,1,0.0,5,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:40.000Z,DOGEUSDT,1765969720000,0.12994,0.12995,0.12994,0.12995,3,0.0,3,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:40.000Z,BTCUSDT,1765969720000,86636.0,86636.0,86621.9,86636.0,3,0.0,11,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:40.000Z,ETHUSDT,1765969720000,2921.43,2921.43,2921.42,2921.43,-1,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:40.000Z,SOLUSDT,1765969720000,126.59,126.65,126.59,126.65,8,0.0,8,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:40.000Z,XRPUSDT,1765969720000,1.9092,1.9092,1.9092,1.9092,6,0.0,6,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:45.000Z,DOGEUSDT,1765969725000,0.12995,0.12995,0.12995,0.12995,10,0.0,10,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:45.000Z,ETHUSDT,1765969725000,2921.43,2921.57,2921.42,2921.57,11,0.0,15,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:45.000Z,XRPUSDT,1765969725000,1.9092,1.9093,1.9091,1.9093,7,0.0,9,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:45.000Z,BTCUSDT,1765969725000,86636.0,86636.0,86621.9,86621.9,2,0.0,12,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:45.000Z,SOLUSDT,1765969725000,126.65,126.68,126.65,126.68,8,0.0,8,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:50.000Z,XRPUSDT,1765969730000,1.9093,1.9093,1.9093,1.9093,6,0.0,6,1.9091,1.8974,0,1,,min_trades
2025-12-17T11:08:50.000Z,SOLUSDT,1765969730000,126.68,126.69,126.68,126.69,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:08:50.000Z,BTCUSDT,1765969730000,86621.9,86636.0,86621.9,86636.0,5,0.0,5,86900.0,86366.0,0,0,,min_trades
2025-12-17T11:08:50.000Z,ETHUSDT,1765969730000,2921.57,2921.57,2921.57,2921.57,4,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:50.000Z,DOGEUSDT,1765969730000,0.12995,0.12995,0.12995,0.12995,5,0.0,5,0.13011,0.12947,0,0,,min_trades
2025-12-17T11:08:55.000Z,ETHUSDT,1765969735000,2921.57,2921.57,2921.57,2921.57,6,0.0,6,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:08:55.000Z,DOGEUSDT,1765969735000,0.12995,0.12996,0.12995,0.12996,4,0.0,4,0.13011,0.12948,0,0,,min_trades
2025-12-17T11:08:55.000Z,BTCUSDT,1765969735000,86636.0,86636.0,86627.5,86636.0,3,0.0,5,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:08:55.000Z,XRPUSDT,1765969735000,1.9093,1.9093,1.9093,1.9093,4,0.0,4,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:08:55.000Z,SOLUSDT,1765969735000,126.69,126.69,126.69,126.69,6,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:00.000Z,BTCUSDT,1765969740000,86636.0,86636.4,86621.9,86621.9,4,0.0,6,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:00.000Z,ETHUSDT,1765969740000,2921.57,2921.57,2921.49,2921.57,5,0.0,7,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:00.000Z,XRPUSDT,1765969740000,1.9093,1.9093,1.9093,1.9093,4,0.0,4,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:00.000Z,SOLUSDT,1765969740000,126.69,126.7,126.38,126.38,0,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:00.000Z,DOGEUSDT,1765969740000,0.12996,0.12998,0.12996,0.12998,10,0.0,10,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:05.000Z,BTCUSDT,1765969745000,86621.9,86636.4,86621.9,86621.9,-5,0.0,11,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:05.000Z,XRPUSDT,1765969745000,1.9093,1.9093,1.9093,1.9093,5,0.0,5,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:05.000Z,SOLUSDT,1765969745000,126.38,126.7,126.38,126.7,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:05.000Z,ETHUSDT,1765969745000,2921.57,2921.67,2921.49,2921.67,10,0.0,12,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:05.000Z,DOGEUSDT,1765969745000,0.12998,0.12998,0.12998,0.12998,5,0.0,5,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:10.000Z,BTCUSDT,1765969750000,86621.9,86637.1,86621.9,86637.1,5,0.0,9,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:10.000Z,SOLUSDT,1765969750000,126.7,126.7,126.7,126.7,3,0.0,3,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:10.000Z,ETHUSDT,1765969750000,2921.67,2921.67,2921.67,2921.67,4,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:10.000Z,XRPUSDT,1765969750000,1.9093,1.9093,1.9093,1.9093,6,0.0,6,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:10.000Z,DOGEUSDT,1765969750000,0.12998,0.12998,0.12998,0.12998,6,0.0,6,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:15.000Z,SOLUSDT,1765969755000,126.7,126.71,126.7,126.71,7,0.0,7,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:15.000Z,DOGEUSDT,1765969755000,0.12998,0.12998,0.12998,0.12998,3,0.0,3,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:15.000Z,BTCUSDT,1765969755000,86637.1,86637.2,86621.9,86637.2,6,0.0,12,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:15.000Z,ETHUSDT,1765969755000,2921.67,2921.67,2921.67,2921.67,5,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:15.000Z,XRPUSDT,1765969755000,1.9093,1.9093,1.9093,1.9093,3,0.0,3,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:20.000Z,BTCUSDT,1765969760000,86637.2,86637.3,86621.9,86621.9,-2,0.0,12,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:20.000Z,DOGEUSDT,1765969760000,0.12998,0.12998,0.12998,0.12998,6,0.0,6,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:20.000Z,ETHUSDT,1765969760000,2921.67,2921.67,2921.66,2921.67,2,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:20.000Z,XRPUSDT,1765969760000,1.9093,1.9095,1.9093,1.9095,9,0.0,9,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:20.000Z,SOLUSDT,1765969760000,126.71,126.71,126.71,126.71,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:25.000Z,XRPUSDT,1765969765000,1.9095,1.9095,1.9095,1.9095,2,0.0,2,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:25.000Z,BTCUSDT,1765969765000,86621.9,86637.3,86621.9,86621.9,-1,0.0,7,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:25.000Z,SOLUSDT,1765969765000,126.71,126.72,126.71,126.72,3,0.0,3,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:25.000Z,ETHUSDT,1765969765000,2921.67,2921.7,2921.67,2921.7,10,0.0,10,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:25.000Z,DOGEUSDT,1765969765000,0.12998,0.12998,0.12998,0.12998,4,0.0,4,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:30.000Z,DOGEUSDT,1765969770000,0.12998,0.12998,0.12998,0.12998,9,0.0,9,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:30.000Z,BTCUSDT,1765969770000,86621.9,86637.4,86621.9,86621.9,1,0.0,7,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:30.000Z,XRPUSDT,1765969770000,1.9095,1.9095,1.9095,1.9095,8,0.0,8,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:30.000Z,ETHUSDT,1765969770000,2921.7,2921.7,2921.7,2921.7,4,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:30.000Z,SOLUSDT,1765969770000,126.72,126.72,126.72,126.72,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:35.000Z,BTCUSDT,1765969775000,86621.9,86637.7,86621.9,86637.7,6,0.0,10,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:35.000Z,SOLUSDT,1765969775000,126.72,126.72,126.38,126.38,2,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:35.000Z,ETHUSDT,1765969775000,2921.7,2921.75,2921.66,2921.75,5,0.0,7,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:35.000Z,DOGEUSDT,1765969775000,0.12998,0.12998,0.12998,0.12998,5,0.0,5,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:35.000Z,XRPUSDT,1765969775000,1.9095,1.9095,1.9095,1.9095,4,0.0,4,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:40.000Z,SOLUSDT,1765969780000,126.38,126.72,126.38,126.72,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:40.000Z,BTCUSDT,1765969780000,86637.7,86638.1,86637.7,86638.1,8,0.0,8,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:40.000Z,XRPUSDT,1765969780000,1.9095,1.9095,1.9095,1.9095,2,0.0,2,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:40.000Z,ETHUSDT,1765969780000,2921.75,2921.75,2921.75,2921.75,4,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:40.000Z,DOGEUSDT,1765969780000,0.12998,0.12999,0.12998,0.12999,13,0.0,13,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:45.000Z,ETHUSDT,1765969785000,2921.75,2921.77,2921.75,2921.77,14,0.0,14,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:45.000Z,BTCUSDT,1765969785000,86638.1,86639.6,86621.9,86621.9,2,0.0,14,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:45.000Z,XRPUSDT,1765969785000,1.9095,1.9095,1.9095,1.9095,10,0.0,10,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:45.000Z,SOLUSDT,1765969785000,126.72,126.72,126.72,126.72,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:45.000Z,DOGEUSDT,1765969785000,0.12999,0.12999,0.12999,0.12999,3,0.0,3,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:50.000Z,ETHUSDT,1765969790000,2921.77,2921.77,2921.77,2921.77,5,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:09:50.000Z,BTCUSDT,1765969790000,86621.9,86640.5,86621.9,86640.5,-3,0.0,7,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:50.000Z,DOGEUSDT,1765969790000,0.12999,0.13001,0.12999,0.13001,14,0.0,14,0.13011,0.12948,0,1,,min_trades
2025-12-17T11:09:50.000Z,XRPUSDT,1765969790000,1.9095,1.9095,1.9095,1.9095,4,0.0,4,1.9093,1.8974,0,1,,min_trades
2025-12-17T11:09:50.000Z,SOLUSDT,1765969790000,126.72,126.72,126.72,126.72,3,0.0,3,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:55.000Z,XRPUSDT,1765969795000,1.9095,1.9095,1.9095,1.9095,5,0.0,5,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:09:55.000Z,BTCUSDT,1765969795000,86640.5,86641.1,86621.9,86641.1,10,0.0,14,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:09:55.000Z,DOGEUSDT,1765969795000,0.13001,0.13001,0.13001,0.13001,4,0.0,4,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:09:55.000Z,SOLUSDT,1765969795000,126.72,126.72,126.72,126.72,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:09:55.000Z,ETHUSDT,1765969795000,2921.77,2921.9,2921.77,2921.9,23,0.0,23,2925.57,2914.09,0,0,,no_signal
2025-12-17T11:10:00.000Z,BTCUSDT,1765969800000,86641.1,86641.4,86621.9,86641.4,8,0.0,16,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:00.000Z,ETHUSDT,1765969800000,2921.9,2921.9,2921.9,2921.9,7,0.0,7,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:00.000Z,XRPUSDT,1765969800000,1.9095,1.9096,1.9095,1.9096,8,0.0,8,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:00.000Z,SOLUSDT,1765969800000,126.72,126.72,126.38,126.38,2,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:00.000Z,DOGEUSDT,1765969800000,0.13001,0.13003,0.13001,0.13003,16,0.0,16,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:05.000Z,DOGEUSDT,1765969805000,0.13003,0.13003,0.13003,0.13003,3,0.0,3,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:05.000Z,BTCUSDT,1765969805000,86641.4,86646.5,86621.9,86646.5,18,0.0,26,86900.0,86379.2,0,0,,no_signal
2025-12-17T11:10:05.000Z,SOLUSDT,1765969805000,126.38,126.72,126.38,126.72,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:05.000Z,ETHUSDT,1765969805000,2921.9,2921.92,2921.7,2921.92,4,0.0,8,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:05.000Z,XRPUSDT,1765969805000,1.9096,1.9096,1.9096,1.9096,4,0.0,4,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:10.000Z,SOLUSDT,1765969810000,126.72,126.72,126.38,126.72,4,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:10.000Z,DOGEUSDT,1765969810000,0.13003,0.13003,0.13003,0.13003,3,0.0,3,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:10.000Z,ETHUSDT,1765969810000,2921.92,2922.02,2921.7,2922.02,19,0.0,21,2925.57,2914.09,0,0,,no_signal
2025-12-17T11:10:10.000Z,XRPUSDT,1765969810000,1.9096,1.9097,1.9096,1.9097,8,0.0,8,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:10.000Z,BTCUSDT,1765969810000,86646.5,86646.5,86621.9,86646.5,4,0.0,8,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:15.000Z,DOGEUSDT,1765969815000,0.13003,0.13003,0.13001,0.13001,0,0.0,4,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:15.000Z,SOLUSDT,1765969815000,126.72,126.72,126.72,126.72,3,0.0,3,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:15.000Z,ETHUSDT,1765969815000,2922.02,2922.02,2922.02,2922.02,5,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:15.000Z,XRPUSDT,1765969815000,1.9097,1.9097,1.9097,1.9097,3,0.0,3,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:15.000Z,BTCUSDT,1765969815000,86646.5,86646.5,86646.5,86646.5,3,0.0,3,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:20.000Z,BTCUSDT,1765969820000,86646.5,86647.5,86621.9,86647.5,3,0.0,5,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:20.000Z,ETHUSDT,1765969820000,2922.02,2922.02,2922.02,2922.02,4,0.0,4,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:20.000Z,SOLUSDT,1765969820000,126.72,126.74,126.72,126.74,7,0.0,7,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:20.000Z,DOGEUSDT,1765969820000,0.13001,0.13003,0.13001,0.13003,-1,0.0,3,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:20.000Z,XRPUSDT,1765969820000,1.9097,1.9097,1.9097,1.9097,9,0.0,9,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:25.000Z,SOLUSDT,1765969825000,126.74,126.74,126.74,126.74,3,0.0,3,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:25.000Z,DOGEUSDT,1765969825000,0.13003,0.13003,0.13001,0.13001,2,0.0,6,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:25.000Z,ETHUSDT,1765969825000,2922.02,2922.07,2922.02,2922.07,18,0.0,18,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:25.000Z,XRPUSDT,1765969825000,1.9097,1.9097,1.9096,1.9096,-1,0.0,3,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:25.000Z,BTCUSDT,1765969825000,86647.5,86648.6,86621.9,86646.5,6,0.0,18,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:30.000Z,XRPUSDT,1765969830000,1.9096,1.9097,1.9096,1.9096,0,0.0,2,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:30.000Z,ETHUSDT,1765969830000,2922.07,2922.07,2921.9,2922.07,4,0.0,6,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:30.000Z,DOGEUSDT,1765969830000,0.13001,0.13002,0.13001,0.13002,-4,0.0,4,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:30.000Z,SOLUSDT,1765969830000,126.74,126.74,126.74,126.74,6,0.0,6,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:30.000Z,BTCUSDT,1765969830000,86646.5,86648.6,86646.5,86648.6,4,0.0,4,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:35.000Z,SOLUSDT,1765969835000,126.74,126.74,126.74,126.74,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:35.000Z,BTCUSDT,1765969835000,86648.6,86650.7,86648.6,86650.7,12,0.0,12,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:35.000Z,ETHUSDT,1765969835000,2922.07,2922.12,2921.9,2921.9,14,0.0,16,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:35.000Z,XRPUSDT,1765969835000,1.9096,1.9096,1.9096,1.9096,-4,0.0,4,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:35.000Z,DOGEUSDT,1765969835000,0.13002,0.13003,0.13002,0.13003,1,0.0,3,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:40.000Z,DOGEUSDT,1765969840000,0.13003,0.13003,0.13003,0.13003,2,0.0,2,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:40.000Z,SOLUSDT,1765969840000,126.74,126.74,126.74,126.74,2,0.0,2,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:40.000Z,XRPUSDT,1765969840000,1.9096,1.9096,1.9096,1.9096,-3,0.0,3,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:40.000Z,ETHUSDT,1765969840000,2921.9,2922.07,2921.9,2922.07,3,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:40.000Z,BTCUSDT,1765969840000,86650.7,86650.7,86621.9,86621.9,0,0.0,8,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:45.000Z,ETHUSDT,1765969845000,2922.07,2922.28,2922.07,2922.28,16,0.0,16,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:45.000Z,SOLUSDT,1765969845000,126.74,126.74,126.74,126.74,4,0.0,4,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:45.000Z,XRPUSDT,1765969845000,1.9096,1.9097,1.9096,1.9097,5,0.0,5,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:45.000Z,BTCUSDT,1765969845000,86621.9,86666.5,86621.9,86621.9,16,0.0,24,86900.0,86379.2,0,0,,no_signal
2025-12-17T11:10:45.000Z,DOGEUSDT,1765969845000,0.13003,0.13003,0.13003,0.13003,9,0.0,9,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:50.000Z,BTCUSDT,1765969850000,86621.9,86666.5,86621.9,86666.5,4,0.0,8,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:50.000Z,SOLUSDT,1765969850000,126.74,126.75,126.74,126.75,5,0.0,5,126.73,126.0,0,1,,min_trades
2025-12-17T11:10:50.000Z,ETHUSDT,1765969850000,2922.28,2922.28,2922.28,2922.28,5,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:50.000Z,DOGEUSDT,1765969850000,0.13003,0.13003,0.13003,0.13003,4,0.0,4,0.13011,0.12956,0,1,,min_trades
2025-12-17T11:10:50.000Z,XRPUSDT,1765969850000,1.9097,1.9097,1.9096,1.9096,-3,0.0,5,1.9095,1.8989,0,1,,min_trades
2025-12-17T11:10:55.000Z,XRPUSDT,1765969855000,1.9096,1.9097,1.9096,1.9096,-1,0.0,3,1.9097,1.8996,0,1,,min_trades
2025-12-17T11:10:55.000Z,BTCUSDT,1765969855000,86666.5,86666.5,86621.9,86621.9,6,0.0,10,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:10:55.000Z,DOGEUSDT,1765969855000,0.13003,0.13004,0.13003,0.13003,6,0.0,8,0.13011,0.12958,0,1,,min_trades
2025-12-17T11:10:55.000Z,ETHUSDT,1765969855000,2922.28,2922.5,2922.28,2922.5,14,0.0,14,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:10:55.000Z,SOLUSDT,1765969855000,126.75,126.75,126.75,126.75,4,0.0,4,126.75,126.0,0,1,,min_trades
2025-12-17T11:11:00.000Z,BTCUSDT,1765969860000,86621.9,86666.5,86621.9,86666.5,-1,0.0,9,86900.0,86379.2,0,0,,min_trades
2025-12-17T11:11:00.000Z,XRPUSDT,1765969860000,1.9096,1.9096,1.9096,1.9096,-3,0.0,3,1.9097,1.8996,0,1,,min_trades
2025-12-17T11:11:00.000Z,ETHUSDT,1765969860000,2922.5,2922.5,2922.44,2922.5,1,0.0,5,2925.57,2914.09,0,0,,min_trades
2025-12-17T11:11:00.000Z,DOGEUSDT,1765969860000,0.13003,0.13004,0.13003,0.13004,-2,0.0,4,0.13011,0.12958,0,1,,min_trades
